node,vip,rf_imp,logp,lasso
PHLDA2,0.085330854,0.002154044,0.017519168,0
PHOSPHO1,0.155990011,0.000262314,0.182276545,0
PHOSPHO2,0.306087804,8.93E-18,0.168929663,0
PHYH,0.30791857,1.20E-19,0.089255594,0
PHYKPL,0.319989904,0.000891712,0.28963877,0
PI16,0.4303562,0.00726853,0.324277329,0
PIAS2,0.17162518,1.20E-18,0.130730269,0
PIBF1,0.321413612,0.001004444,0.173165174,0
PICALM,0.377574219,0.001829586,0.12072026,0
PID1,0.195647325,0.000535133,0.098810403,0
PIDD1,0.383267805,0.000267314,0.370351919,0
PIGP,0.157527595,1.92E-18,0.039757073,0
PIGS,0.007036506,0.000519353,0.004534914,0
PIH1D1,0.312545816,0.00193659,0.223637321,0
PIH1D2,0.074935682,0.000256949,0.019870161,0
PIK3IP1,0.243855422,1.63E-17,0.09149207,0
PIK3R2,0.266828064,5.99E-19,0.206640029,0
PIK3R3,0.246217759,0.000909604,0.114034718,0
PIK3R4,0.233143667,1.20E-19,0.033629563,0
PIKFYVE,0.087791911,1.92E-18,0.002584211,0
PIM1,0.260177048,0.000614352,0.084814831,0
PIMREG,0.55389772,0.041746096,0.746128189,0.113302945
PIN4,0.378597952,0.001044022,0.285581228,0
PINX1,0.333903364,0.006900466,0.124298262,0.096785794
PIP4K2B,0.228382486,0.003381297,0.035067283,0
PITPNC1,0.383118009,0.000577595,0.260868706,0
PITX1,0.450128982,0.001241497,0.266292896,0
PITX2,0.243566703,0.000242874,0.149746655,0
PKIA,0.222769337,0.002527768,0.046918667,0
PKM,0.314468914,0.004829698,0.203063435,0
PKMYT1,0.564447182,0.00702218,0.675226428,0
PKN1,0.439778907,0.016135399,0.606366487,0
PKN3,0.451676115,0.001347226,0.166976075,0
PKNOX1,0.340402828,0.002046102,0.195238599,0
PKNOX2,0.098971481,0.000705491,0.117509459,0
PKP1,0.216256851,0.000709849,0.069606857,0
PKP2,0.34223465,2.46E-18,0.210538383,0
PKP3,0.583032471,0.003180197,0.695265457,0
PKP4,0.323759999,0.000261923,0.122272825,0
PLA2G10,0.054469012,0.001687809,0.009181887,0
PLA2G15,0.366330279,0.002045741,0.210230116,0
PLA2G2F,0.12988534,0.002563167,0.004114303,0
PLA2G6,0.328745576,0.001855288,0.196931497,0
PLAAT1,0.405093185,0.001852547,0.168163949,0
PLAAT2,0.088480195,0.000616823,0.024475532,0
PLAAT3,0.259096853,7.79E-19,0.07685066,0
PLAAT5,0.839663223,0.061240135,0.767789082,0.780917683
PLAC8,0.17894668,0.000679936,0.061813334,0
PLAGL2,0.111360103,6.83E-18,0.018111767,0
PLB1,0.225389196,0.001297509,0.121550221,0
PLCB1,0.501096725,7.73E-18,0.39793258,0
PLCB2,0.361879919,0.00025886,0.078555485,0
PLCB3,0.434807404,0.011131334,0.169159357,0
PLCB4,0.187367764,0.001671804,0.154667526,0
PLCD1,0.742360293,0.052324724,0.686898627,0
PLCD3,0.537493036,0.006716348,0.479593075,0
PLCD4,0.504488219,0.001371793,0.223991801,0
PLCE1,0.481333568,0.003604732,0.389225477,0
PLCG1,0.433164549,0.00102563,0.148393753,0
PLCG2,0.348377462,1.01E-17,0.174066654,0
PLCH1,0.386662559,0.001588954,0.20525669,0
PLCH2,0.370398669,0.006110396,0.205364424,0
PLCXD3,0.169484833,0.006763076,0.18741004,0
PLCZ1,0.555237467,0.005972619,0.480643962,0
PLEKHA2,0.810726648,0.060053836,0.739488032,0
PLEKHA4,0.250642854,7.19E-19,0.040552281,0
PLEKHA6,0.576234629,0.003635279,0.479713831,0
PLEKHA7,0.268563437,0.000479751,0.091730616,0
PLEKHB1,0.369420418,0.003176955,0.385753026,0.081409519
PLEKHB2,0.132971539,0.001903794,0.026060225,0
PLEKHG4,0.178279077,0.001279337,0.011934219,0
PLEKHG5,0.441183505,0.000505988,0.32148951,0
PLEKHG6,0.134372537,0.001735744,0.021508821,0
PLEKHN1,0.464943043,0.00705405,0.454754122,0
PLIN2,0.305873,0.003620899,0.147362773,0
PLIN3,0.248153351,0.003683279,0.094227109,0
PLK1,0.558696881,0.018903794,0.912902462,0
PLK2,0.361530761,1.32E-18,0.184832094,0
PLK4,0.511653682,0.002260005,0.271322632,0
PLLP,0.726279494,0.001768879,0.543416001,0
PLN,0.589421881,0.00197785,0.364805519,0
PLOD3,0.42397019,0.007060397,0.34138258,0
PLP1,0.311774395,0.001093508,0.416650808,0
PLP2,0.803403563,0.069473331,0.837818693,0
PLPP1,0.247420316,0.001405521,0.114529519,0
PLPP2,0.197282591,0.000959503,0.018749216,0
PLPP3,0.582150128,0.00115352,0.37107423,0
PLPP4,0.229954048,0.006344277,0.079647791,0
PLPP5,0.271917136,0.002486293,0.14291894,0
PLPP6,0.480082353,0.003997746,0.255659681,0
PLPPR2,0.512165698,0.004762366,0.55583836,0
PLSCR1,0.336278239,0.000262364,0.163748498,0
PLSCR3,0.261412537,0.000431776,0.085155397,0
PLSCR4,0.657871979,0.008659457,0.539873901,0
PLVAP,0.458914246,0.00988927,0.085779598,0.486377262
PM20D2,0.252689392,5.27E-18,0.119869606,0
PMEPA1,0.420010268,0.001784058,0.290061275,0
PMF1,0.239696295,0.000728622,0.072916156,0
PMP22,0.587205219,0.003112859,0.383153092,0
PMVK,0.265458151,0.000962744,0.1467504,0
PNKD,0.319420976,0.001798346,0.233290506,0
PNKP,0.524210517,0,0.613056814,0
PNLIP,0.154520435,0.000462617,0.15057121,0
PNLIPRP1,0.043444637,1.92E-18,0.002361737,0
PNLIPRP3,0.070408898,0,0.001871024,0
PNMA2,0.519107775,0.00245425,0.333539977,0
PNMA3,0.259404734,0.00040479,0.034072399,0
PNMA5,0.104687929,0.002765585,0.088132071,0
PNMA6A,0.107736704,8.15E-18,0.15965708,0
PNMT,0.565712046,0.011272671,0.656324866,0
PNP,0.235844391,0.000735865,0.069408236,0
PNPLA2,0.243246353,0.000239876,0.143512044,0
PNPLA3,0.123902497,0.000688143,0.003807521,0
PNPLA6,0.107923887,0.0018991,0.018747917,0
PNPLA7,0.556285545,0.000945309,0.459560717,0
POF1B,0.393119897,0.001499371,0.262820177,0
POGZ,0.341648527,0.000989101,0.171329408,0
POLD1,0.393172784,9.59E-18,0.204368212,0
POLDIP3,0.154067157,1.59E-17,0.021460481,0
POLE,0.359772208,3.24E-18,0.223050633,0
POLE2,0.333683677,0.000419782,0.169928454,0
POLI,0.086497096,9.05E-18,0.007225155,0
POLL,0.382031186,4.31E-18,0.327651325,0
POLM,0.342773487,0.000262567,0.125674181,0
POLR2E,0.168451946,0.00104673,0.050419712,0
POLR2G,0.151486615,0.000242874,0.055069481,0
POLR2J,0.196755153,0.000231309,0.078047298,0
POLR2J3,0.105240116,0.001853159,0.055437745,0
POLR2K,0.52216524,0.009553502,0.341715268,0
POLR2L,0.271382891,0,0.217219709,0
POLR2M,0.210216291,0.001588942,0.088589845,0
POLR3C,0.359671931,0.000824897,0.124164487,0
POLR3F,0.265123,0.002101411,0.079987981,0
POLR3G,0.267187512,0.000787692,0.085454481,0
POLR3GL,0.397575784,0.001026642,0.27731529,0
POLR3H,0.378164312,0.00095211,0.454386763,0
POM121,0.267040245,0.000599689,0.107359215,0
POMC,0.21587908,0.003126826,0.406642865,0
POMGNT1,0.242753142,0.007052366,0.058089147,0
POP5,0.217737264,0.000686917,0.023654206,0
POTEB3,0.136586252,0.002034621,0.121053544,0
POU1F1,0.142862785,1.38E-17,0.056842487,0
POU2AF1,0.195737192,0.000224883,0.254920485,0
POU2F1,0.180835988,0,0.02815966,0
POU4F1,0.146554828,5.81E-18,0.135974443,0
POU4F2,0.123207585,1.20E-19,0.061029187,0
PPARA,0.216810156,0.001459804,0.105816696,0
PPCDC,0.355593131,5.81E-18,0.287423335,0
PPFIA1,0.350768915,0.002893389,0.131688965,0
PPFIBP2,0.466434624,0,0.238497868,0
PPHLN1,0.145941228,5.99E-20,0.029150497,0
PPIB,0.459198674,0.001314291,0.496381262,0
PPIF,0.073465806,0.000769688,0.034627975,0
PPIG,0.288084641,0.001184636,0.143259673,0
PPIH,0.427437576,2.04E-18,0.333433993,0
PPIL1,0.137465262,4.07E-18,0.039352153,0
PPIL4,0.281363965,9.59E-19,0.104357009,0
PPL,0.318739242,0.000535111,0.124568272,0
PPM1F,0.323162864,0.000266569,0.089435937,0
PPM1J,0.30653725,0.002875127,0.179082733,0
PPM1K,0.25734492,0.003317401,0.099545508,0
PPP1CA,0.308791682,9.71E-18,0.13599014,0
PPP1CB,0.1874824,0.000253986,0.051487061,0
PPP1CC,0.368103531,1.20E-19,0.127283587,0
PPP1R11,0.098876807,0.001452166,0.045980703,0
PPP1R12B,0.628241765,2.16E-18,0.498700294,0
PPP1R12C,0.275302343,5.75E-18,0.132609684,0
PPP1R13B,0.245904695,0.000566706,0.067364349,0
PPP1R16A,0.231925352,0.00225778,0.079846228,0
PPP1R16B,0.248971776,0.000680712,0.088717089,0
PPP1R18,0.470418483,9.59E-19,0.233002284,0
PPP1R27,0.064873624,6.71E-18,0.020646764,0
PPP1R2B,0.2806188,0.005220126,0.147405568,0
PPP1R2C,0.053827838,3.83E-18,0.015676342,0
PPP1R32,0.281480067,0.001252465,0.234969847,0
PPP1R37,0.219573424,0,0.085215927,0
PPP1R3B,0.551076787,0.003567611,0.365057976,0
PPP1R3C,0.733120841,0.00410154,0.695340697,0
PPP1R7,0.456538156,0.000507904,0.163058112,0
PPP1R8,0.343345553,0.000622754,0.14038093,0
PPP2CA,0.343568068,0.000236128,0.105145425,0
PPP2R3C,0.26202949,0.004404123,0.051029812,0
PPP2R5A,0.536813732,4.19E-19,0.437176063,0
PPP2R5D,0.056801108,0.000245327,0.000248168,0
PPP3CA,0.440808136,5.99E-20,0.366888879,0.025015744
PPP6C,0.382046236,0.002055848,0.119284128,0
PPT1,0.031207378,0.001666083,0.015114611,0
PPT2,0.100581423,0.001087732,0.010136982,0
PQBP1,0.315982929,0.002077647,0.281259475,0
PRADC1,0.338015033,3.89E-18,0.053019989,0
PRAF2,0.331992493,0.000264091,0.118540987,0
PRAM1,0.106547833,5.75E-18,0.022636714,0
PRAP1,0.179806696,1.08E-18,0.116824752,0
PRB1,0.222474105,0.001019135,0.019374779,0
PRB2,0.185168433,3.12E-18,0.006647948,0
PRB3,0.226017154,0.003551186,0.016125281,0
PRB4,0.124026184,0.002332246,0.000243699,0
PRC1,0.587172922,4.31E-18,0.742972931,0
PRCC,0.485101356,1.92E-18,0.480806792,0
PRDM14,0.13903603,6.71E-18,0.003789904,0
PRDM16,0.542357609,0.000419782,0.218595735,0
PRDM2,0.216950693,0.00035151,0.101934392,0
PRDM5,0.630369679,0.000359813,0.463340148,0
PRDM6,0.457632054,2.46E-18,0.189327514,0
PRDM7,0.100921266,9.59E-19,0.007568927,0
PRDM9,0.081090405,0,0.00143207,0
PRDX3,0.141492011,1.80E-19,0.033266562,0
PRDX5,0.101617438,5.75E-18,0.048621372,0
PRH1,0.356814604,0.002006144,0.138107205,0.21602519
PRICKLE1,0.561894797,0.001296426,0.410035431,0
PRICKLE3,0.404263782,0.005317905,0.297873065,0
PRICKLE4,0.282772357,0.002319222,0.117216356,0
PRIM2,0.178408167,0.000712826,0.062929413,0
PRKAA1,0.257316574,0,0.026162756,0
PRKAA2,0.071173647,0.000871856,0.065322183,0
PRKAB1,0.305313634,0.004273595,0.19187939,0
PRKAG1,0.285887609,0.002978827,0.133513065,0
PRKAR1B,0.077951314,1.08E-18,0.039433423,0
PRKCI,0.168071057,0,0.009999264,0
PRKRIP1,0.293934271,4.19E-18,0.206734869,0
PRM1,0.123488347,0.001020147,0.005727619,0
PRMT3,0.316362091,0.000251869,0.107431976,0
PRMT5,0.19054122,5.99E-20,0.079515048,0
PRMT6,0.324644486,0.001484231,0.225754352,0
PRMT7,0.429168787,0.000777022,0.332240647,0
PRMT8,0.055473493,0.002651911,0.011658783,0
PROKR2,0.06784868,0.000766866,0.095277808,0
PROP1,0.073414718,0,0.011319504,0
PROSER2,0.108392206,0.000943503,0.041904299,0
PROSER3,0.128619127,0,0.008879763,0
PRPF18,0.301509636,5.75E-18,0.165526838,0
PRPF3,0.325416759,0.006596473,0.161777757,0
PRPF38A,0.256899675,0.000503739,0.077069579,0
PRPF39,0.409470807,6.23E-18,0.263708907,0
PRPF40A,0.274187322,2.64E-18,0.046957945,0
PRPH,0.066170158,0.001305074,0.245793295,0
PRR13,0.086613656,9.59E-19,0.010217828,0
PRR20A,0.090858734,0,0.00698543,0
PRR20E,0.100763335,0,0.00698543,0
PRR22,0.36845233,0.000713899,0.434353431,0
PRR23D1,0.042017322,0,0.002469991,0
PRR23D2,0.088752352,0,0.00698543,0
PRR3,0.342366144,0.003105252,0.124487858,0
PRR35,0.348509114,0.000267019,0.16441544,0
PRR5,0.376721291,0.003419197,0.172781491,0
PRR5-ARHGAP8,0.230093725,2.88E-18,0.304584874,0
PRR5L,0.389680413,0.001051403,0.109818852,0
PRTFDC1,0.658744117,0.001048855,0.467446053,0
PRUNE2,0.350789579,0.000419782,0.250135421,0
PSCA,0.238675636,0.008040048,0.068597701,0
PSMA3,0.387714039,1.44E-17,0.31595702,0
PSMA4,0.31077408,1.92E-18,0.181988634,0
PSMA6,0.371943896,0.000539856,0.140400494,0
PSMA7,0.370097907,0.001319975,0.335409399,0
PSMB1,0.292694494,0.006727613,0.261922881,0
PSMB11,0.05972757,0.001132618,0.000696422,0
PSMB2,0.296462358,0.002694211,0.077663827,0
PSMB3,0.259770084,0.000518229,0.15061413,0
PSMB4,0.255790297,0.001614349,0.158688458,0
PSMB5,0.448168012,0.000254868,0.412129346,0
PSMB8,0.110432243,7.67E-18,0.001054912,0
PSMC1,0.242384765,0.000726667,0.034291656,0
PSMC3,0.132942553,1.20E-19,0.015105552,0
PSMC5,0.310972666,1.20E-18,0.165953814,0
PSMC6,0.400223899,0.001729065,0.240808791,0
PSMD4,0.257240683,2.10E-18,0.18890948,0
PSMD9,0.175111128,4.07E-18,0.059388801,0
PSME3,0.188798587,1.20E-19,0.064727867,0
PSME4,0.3224319,0.002116682,0.16627181,0
PSORS1C1,0.158699568,0.000260865,0.027741018,0
PSORS1C2,0.133563411,1.93E-17,0.031278755,0
PSPC1,0.458559792,0,0.310535512,0
PSRC1,0.305389463,0.003496077,0.159292993,0
PSTPIP1,0.300524382,1.15E-17,0.04715069,0
PTBP1,0.62831292,0.00080958,0.554936825,0
PTBP2,0.484859899,0.000239876,0.295023225,0
PTCD1,0.187139766,0,0.041344383,0
PTER,0.205039986,4.79E-19,0.073731781,0
PTGDS,0.530344376,0.002960563,0.507183821,0
PTGES,0.499938663,0.000773171,0.069399024,0
PTGES3L-AARSD1,0.185970564,0.002632388,0.053147113,0
PTH,0.086971199,0,0.045749323,0
PTH1R,0.319825273,6.77E-18,0.190467762,0
PTK6,0.440600359,0.003713858,0.225078959,0
PTMA,0.520091363,0.002542142,0.412901552,0
PTN,0.198250905,0.000699183,0.321864116,0
PTPA,0.355841693,2.04E-18,0.237481912,0
PTPMT1,0.408469167,4.91E-18,0.195585344,0
PTPN12,0.609983671,0.013080653,0.342799544,0
PTPN14,0.582934109,0.001903413,0.448857577,0
PTPN21,0.450863606,0.000789492,0.264065912,0
PTPN23,0.339180436,4.91E-18,0.123758474,0
PTPN3,0.120578066,0.000847851,0.027305131,0
PTPN9,0.342986081,1.35E-17,0.143689518,0
PTRH1,0.36151463,0.006670812,0.146392906,0
PTS,0.450247546,0.000786861,0.403570886,0
PTTG2,0.219616641,0.000853477,0.101945921,0
PUDP,0.328190238,1.20E-19,0.164770135,0
PUF60,0.297447266,0.000647664,0.153151807,0
PVR,0.392906651,0,0.337460866,0
PWWP3A,0.391757459,0.000431776,0.236314049,0
PXN,0.482871273,0.015880134,0.326838232,0.116577153
PYCR1,0.667843636,0.000253986,0.717814884,0
PYCR3,0.425604714,7.97E-18,0.683767895,0
PYGB,0.423029614,0.002721072,0.222939382,0
QARS1,0.489194388,0.00492894,0.536554898,0
QDPR,0.302289255,0.003914105,0.157326305,0
QKI,0.548284962,0.000231309,0.34260602,0
QRICH1,0.232472375,4.37E-18,0.02289992,0
R3HDM2,0.058900144,0.000263584,0.00668189,0
RAB11FIP2,0.734958965,9.59E-19,0.495652438,0
RAB18,0.224403899,0.001628064,0.090309535,0
RAB24,0.467035734,0.00997289,0.439873286,0
RAB26,0.334145452,1.14E-18,0.471013989,0
RAB27A,0.412298673,0.002057736,0.163717532,0
RAB29,0.196225625,0.000224883,0.018657099,0
RAB33A,0.352791968,0.003232273,0.116875755,0
RAB33B,0.430378184,1.99E-17,0.212367863,0
RAB37,0.359673939,1.38E-18,0.072131634,0
RAB3D,0.479011822,0.002081846,0.432411361,0
RAB3IL1,0.636582864,0.001276286,0.304180408,0
RAB3IP,0.431612812,0.000467757,0.326406359,0
RAB4A,0.164011053,0.002852485,0.02673399,0
RAB4B,0.207799051,0.000521494,0.036341943,0
RAB5A,0.297324337,0.002432814,0.079024247,0
RABAC1,0.176970355,2.40E-19,0.048635073,0
RABEP1,0.148686943,0.000511314,0.039054594,0
RABEP2,0.554198195,0.008113329,0.604701186,0
RABGEF1,0.282466766,1.20E-19,0.14115189,0
RABGGTB,0.510989898,1.44E-18,0.619432544,0
RABIF,0.546788194,1.20E-19,0.427064462,0
RAD18,0.241965522,0.000753376,0.060306039,0
RAD23A,0.401875049,0.001440314,0.154220215,0
RAD23B,0.633559394,0.004997315,0.533401447,0.103382149
RAD51AP1,0.408251931,0.001371195,0.277889157,0
RAD51D,0.186081951,0.000485864,0.02912951,0
RAD52,0.142136865,1.20E-18,0.019344767,0
RAD54L2,0.136781931,0,0.01108006,0
RAET1L,0.074000147,0.001734979,0.029285024,0
RALB,0.204495279,0.000747305,0.092514585,0
RALBP1,0.260995639,0.001335807,0.055385692,0
RALGPS1,0.475305582,0.003130222,0.162134382,0
RALY,0.323671879,0,0.243215999,0
RALYL,0.089192865,1.20E-19,0.119498713,0
RAMAC,0.244300756,0,0.100167284,0
RAMP2,0.245199718,0,0.076427908,0
RAMP3,0.276457136,0.000231309,0.028307497,0
RAN,0.408237609,0.001166646,0.317555687,0
RANBP10,0.149813999,0.001009804,0.048102976,0
RANBP3,0.210793633,0.00067465,0.043540744,0
RANBP3L,0.203585177,0.003288403,0.021658996,0
RAP1GDS1,0.386963787,0.001225843,0.203508688,0
RAP2A,0.270823296,0.001833792,0.060220029,0
RAP2B,0.257502398,0.002894609,0.180154982,0
RAPGEF3,0.320200363,0.002579378,0.102064798,0
RARA,0.47823447,0.001534343,0.254451282,0
RARB,0.685359706,0.00259808,0.511379855,0
RARG,0.553388167,0.00294196,0.510429849,0
RASAL3,0.377136966,7.79E-18,0.12177133,0
RASD1,0.137822231,0.002615774,0.107902506,0
RASGRP3,0.438282224,0.001971502,0.167458114,0
RASL11B,0.52955692,4.61E-18,0.404072206,0
RASSF10,0.205822506,0.000490655,0.08810423,0
RASSF3,0.201768308,0.000245327,0.026438147,0
RASSF8,0.258296699,1.20E-19,0.107780726,0
RBAK,0.436374895,1.68E-18,0.183757411,0
RBBP8,0.676809406,0.002163631,0.590952094,0
RBBP8NL,0.366175452,0,0.254701735,0
RBCK1,0.474733215,0.002690528,0.479215309,0
RBFA,0.453945657,0.003866119,0.309577177,0
RBFOX1,0.435014228,0.009430135,0.627365111,0
RBFOX2,0.549783702,5.03E-18,0.411520188,0
RBM10,0.489192172,0.008777574,0.415842381,0
RBM11,0.027682866,6.05E-18,0.022970301,0
RBM14,0.404230431,5.39E-19,0.337508731,0
RBM15,0.253206821,5.99E-20,0.140489067,0
RBM17,0.47250506,9.59E-19,0.253203453,0
RBM22,0.29312384,0.002217146,0.079129477,0
RBM23,0.193244448,0.002028141,0.07206667,0
RBM24,0.240613794,0.001120192,0.164403847,0
RBM3,0.390706249,1.80E-18,0.180457333,0
RBM38,0.566282222,0.001433787,0.519592498,0
RBM39,0.474192817,0.000828518,0.370542496,0
RBM41,0.215020901,4.79E-18,0.066768449,0
RBM42,0.194214926,0.000224883,0.047762458,0
RBM43,0.51458064,0.000608707,0.301143342,0
RBM45,0.560333302,0.00033579,0.485868096,0
RBM46,0.084498349,5.99E-20,0.0148836,0
RBM47,0.297322251,0.000933632,0.139250246,0
RBM48,0.237049243,0.002379974,0.056207286,0
RBM4B,0.139066199,0,0.039092804,0
RBM5,0.346796632,0.002464015,0.268652717,0
RBM6,0.341547528,0.001111597,0.325811936,0
RBM7,0.349175365,0.003674844,0.076510815,0
RBMX,0.492152289,0.001030837,0.27078906,0
RBMX2,0.322317277,0.004060377,0.179451504,0
RBMY1A1,0.136262295,0,0.01423564,0
RBMY1J,0.1955413,1.15E-17,0.073434675,0
RBP1,0.551425321,4.37E-18,0.594611729,0
RBP3,0.104619236,0.004183612,0.090465699,0
RBP5,0.19062417,0.001101929,0.033118633,0
RBPMS2,0.613462495,0.000559943,0.409404695,0
RBX1,0.234913654,0.000751753,0.108072322,0
RCHY1,0.229719568,1.50E-18,0.107803086,0
RCN1,0.32461466,0.000261004,0.215318429,0
RCOR3,0.410014629,0.002456005,0.355228483,0
RD3,0.077698792,0.00203802,0.003047057,0
RDH10,0.113493032,0.000261923,0.10077726,0
RECK,0.411134126,0.003654214,0.13229374,0
REEP1,0.487712241,0.000520825,0.422720105,0
REEP2,0.381076433,2.40E-19,0.284589876,0
REEP6,0.368708572,0.002557474,0.216798056,0
RELL2,0.425123618,0.004116898,0.423555256,0
RERE,0.349553998,1.92E-18,0.189747811,0
REX1BD,0.328207851,3.00E-19,0.264767049,0
RFC2,0.437689936,0.001901511,0.321106891,0
RFC5,0.502673394,9.59E-19,0.270239023,0
RFK,0.34197884,0.000781339,0.244580836,0
RFX2,0.196595222,0.001399417,0.160648619,0
RFX6,0.260902787,0.001657818,0.127699836,0
RGL3,0.079811337,0.001548762,0.009368109,0
RGMA,0.435470356,0.004473413,0.294355427,0
RGS17,0.236759708,0.003989409,0.128421009,0
RGS19,0.423891217,0.002073319,0.104686502,0
RGS20,0.217655839,0.00051797,0.245413579,0
RHBDD1,0.346525828,0.000922599,0.2316204,0
RHBDD2,0.329974234,7.19E-19,0.052609712,0
RHBDF1,0.394163889,5.75E-18,0.290638639,0
RHBDL1,0.265551442,0.001758804,0.097027529,0
RHBG,0.039990686,0.000258221,0.120471474,0
RHCG,0.312412509,0.001114051,0.275428241,0
RHEBL1,0.584899536,0.033620167,0.418809701,0.508278675
RHEX,0.555671116,0.007494723,0.348920051,0
RHOH,0.383742691,3.83E-18,0.151550039,0
RHOXF2,0.072163944,2.88E-18,0.013492088,0
RHPN1,0.526832568,0.017475123,0.740569299,0
RIBC1,0.22091509,0.001681036,0.128701281,0
RIBC2,0.21065867,0.001598689,0.023561128,0
RIC3,0.27073774,0.001499753,0.161490061,0
RIC8A,0.310834295,0.00562777,0.136253615,0
RIIAD1,0.22591831,1.20E-19,0.333494088,0
RIN1,0.324106151,0.0023826,0.195133605,0
RING1,0.17924229,0.000431776,0.04097662,0
RINT1,0.326613936,0.001027884,0.14334402,0
RIOK2,0.180509272,0.000266213,0.024109454,0
RIPK4,0.418955414,0.000971287,0.277765347,0
RIPPLY1,0.394424829,1.05E-17,0.026066141,0
RIPPLY2,0.171879781,5.99E-20,0.259574844,0
RIPPLY3,0.305194009,0.002333925,0.212910875,0
RMDN2,0.694580406,0.002428741,0.474875023,0
RMDN3,0.142961427,0.000264863,0.029619319,0
RMND5B,0.284923839,0.000718031,0.093861776,0
RNASEH1,0.367569651,0.001500145,0.147436719,0
RNASEH2C,0.191368218,0.004349475,0.092500876,0
RNASEK,0.414210821,0.002018951,0.250836084,0
RNF11,0.387675822,0.000231309,0.229615495,0
RNF111,0.246650924,1.20E-19,0.120071413,0
RNF115,0.273263864,0.001460326,0.077651932,0
RNF122,0.261297589,0.000967219,0.19888509,0
RNF125,0.160288205,0.000441589,0.030128132,0
RNF126,0.427724078,0.0002664,0.365421716,0
RNF128,0.314340536,1.20E-18,0.415342042,0
RNF138,0.341480583,0.002072526,0.115382608,0
RNF14,0.283034335,0.001632345,0.073863626,0
RNF144A,0.496940536,7.25E-18,0.352446037,0
RNF144B,0.144799869,0.001227153,0.016825586,0
RNF151,0.26049247,0.001668186,0.174538083,0
RNF166,0.257385627,0.000599689,0.088173136,0
RNF169,0.181895045,1.20E-19,0.078808796,0
RNF181,0.166619939,0.000231309,0.033309145,0
RNF182,0.335770227,0.004173704,0.495438981,0
RNF183,0.330192715,1.20E-18,0.130517088,0
RNF185,0.609642303,0.008366997,0.39337902,0
RNF19B,0.099228587,0.003206211,0.011593024,0
RNF2,0.261135589,4.79E-19,0.049575179,0
RNF208,0.377641675,2.88E-18,0.374788832,0
RNF214,0.193058635,0.001295328,0.042628402,0
RNF216,0.381928908,0.000268273,0.151194501,0
RNF24,0.132139649,1.20E-19,0.025452325,0
RNF25,0.265405184,0.000265771,0.066663336,0
RNF39,0.275520251,0.006661901,0.168951029,0
RNF4,0.28142277,0.001416765,0.173221021,0
RNF41,0.223956224,0.000419782,0.098895756,0
RNF44,0.477146249,4.31E-18,0.348538803,0
RNF5,0.197466343,0.000267361,0.038766492,0
RNF6,0.196272732,0.001108354,0.015261104,0
RNF8,0.455901056,0.002626443,0.254564999,0
